po_id,supplier_id,product_id,plant_warehouse_id,ordered_qty,received_qty,unit_purchase_cost,po_order_date,po_promised_date,po_dock_delivery_date,procurement_on_time,procurement_in_full,procurement_otif
PO-2024-59534,P0128_S2,P0596,WH_NAGPUR_C,424,424,238.49,2024-07-04,2024-07-09,2024-07-08 21:00:00,1,1,1
PO-2024-59535,P0136_S4,P0533,WH_BLR_S,1965,1965,177.5,2024-07-05,2024-07-08,2024-07-07 07:00:00,1,1,1
PO-2024-59536,P0139_S1,P0357,WH_KOLKATA_E,1178,1178,485.59,2024-07-06,2024-07-10,2024-07-09 20:00:00,1,1,1
PO-2024-59537,P0059_S1,P0892,WH_KOLKATA_E,1466,1466,62.95,2024-07-07,2024-07-11,2024-07-14 00:00:00,0,1,0
PO-2024-59538,P0023_S2,P0568,WH_NAGPUR_C,1233,1233,756.46,2024-07-08,2024-07-12,2024-07-19 00:00:00,0,1,0
PO-2024-59539,P0008_S1,P0372,WH_RIYADH_GCC,1755,1755,652.65,2024-07-09,2024-07-14,2024-07-15 00:00:00,0,1,0
PO-2024-59540,P0032_S4,P0195,WH_MUMBAI_W,211,211,576.86,2024-07-10,2024-07-15,2024-07-17 00:00:00,0,1,0
PO-2024-59541,P0050_S3,P0714,WH_BLR_S,1013,1013,72.49,2024-07-11,2024-07-16,2024-07-15 21:00:00,1,1,1
PO-2024-59542,P0123_S2,P0965,WH_DUBAI_GCC,323,323,246.65,2024-07-12,2024-07-18,2024-07-17 22:00:00,1,1,1
PO-2024-59543,P0036_S3,P0115,WH_DELHI_N,89,89,766.31,2024-07-13,2024-07-17,2024-07-19 00:00:00,0,1,0
PO-2024-59544,P0048_S2,P0711,WH_NAGPUR_C,1387,1387,753.88,2024-07-14,2024-07-21,2024-07-20 06:00:00,1,1,1
PO-2024-59545,P0013_S4,P0569,WH_BLR_S,865,865,621.02,2024-07-15,2024-07-20,2024-07-25 00:00:00,0,1,0
PO-2024-59546,P0123_S4,P0981,WH_DOHA_GCC,705,705,63.32,2024-07-16,2024-07-22,2024-07-23 00:00:00,0,1,0
PO-2024-59547,P0098_S5,P0553,WH_BLR_S,375,375,267.92,2024-07-17,2024-07-22,2024-07-23 00:00:00,0,1,0
PO-2024-59548,P0122_S3,P0904,WH_RIYADH_GCC,1254,1254,221.54,2024-07-18,2024-07-23,2024-07-28 00:00:00,0,1,0
PO-2024-59549,P0104_S3,P0560,WH_DOHA_GCC,124,124,36.28,2024-07-19,2024-07-23,2024-07-22 01:00:00,1,1,1
PO-2024-59550,P0037_S1,P0746,WH_DELHI_N,1176,1176,589.27,2024-07-20,2024-07-25,2024-08-05 00:00:00,0,1,0
PO-2024-59551,P0031_S3,P0084,WH_DOHA_GCC,1460,1460,819.18,2024-07-21,2024-07-26,2024-08-12 00:00:00,0,1,0
PO-2024-59552,P0043_S2,P0796,WH_BLR_S,369,369,567.53,2024-07-22,2024-07-25,2024-07-24 04:00:00,1,1,1
PO-2024-59553,P0063_S1,P0836,WH_RIYADH_GCC,1246,1246,381.35,2024-07-23,2024-07-28,2024-07-27 13:00:00,1,1,1
PO-2024-59554,P0067_S1,P0956,WH_DOHA_GCC,432,432,712.39,2024-07-24,2024-07-29,2024-08-08 00:00:00,0,1,0
PO-2024-59555,P0091_S3,P0956,WH_MUMBAI_W,424,424,712.39,2024-07-25,2024-07-28,2024-07-27 05:00:00,1,1,1
PO-2024-59556,P0040_S1,P0102,WH_RIYADH_GCC,617,617,93.39,2024-07-26,2024-08-01,2024-08-04 00:00:00,0,1,0
PO-2024-59557,P0101_S2,P0159,WH_MUMBAI_W,1814,1814,396.66,2024-07-27,2024-08-01,2024-08-05 00:00:00,0,1,0
PO-2024-59558,P0107_S3,P0544,WH_MUMBAI_W,627,627,456.25,2024-07-28,2024-08-01,2024-07-31 06:00:00,1,1,1
PO-2024-59559,P0092_S3,P0027,WH_DOHA_GCC,568,568,518.27,2024-07-29,2024-08-03,2024-08-07 00:00:00,0,1,0
PO-2024-59560,P0136_S2,P0267,WH_DOHA_GCC,157,157,214.25,2024-07-30,2024-08-02,2024-08-05 00:00:00,0,1,0
PO-2024-59561,P0041_S3,P0627,WH_DUBAI_GCC,1631,1631,844.2,2024-07-31,2024-08-05,2024-08-04 18:00:00,1,1,1
PO-2024-59562,P0094_S1,P0596,WH_DUBAI_GCC,622,622,238.49,2024-08-01,2024-08-06,2024-08-05 19:00:00,1,1,1
PO-2024-59563,P0096_S5,P0404,WH_BLR_S,441,441,626.93,2024-08-02,2024-08-07,2024-08-06 14:00:00,1,1,1
PO-2024-59564,P0081_S2,P0492,WH_RIYADH_GCC,1040,1040,691.7,2024-08-03,2024-08-08,2024-08-07 16:00:00,1,1,1
PO-2024-59565,P0036_S3,P0491,WH_DUBAI_GCC,299,299,57.14,2024-08-04,2024-08-08,2024-08-10 00:00:00,0,1,0
PO-2024-59566,P0089_S5,P0688,WH_MUMBAI_W,882,882,188.94,2024-08-05,2024-08-10,2024-08-11 00:00:00,0,1,0
PO-2024-59567,P0105_S2,P0202,WH_DUBAI_GCC,764,764,288.43,2024-08-06,2024-08-11,2024-08-14 00:00:00,0,1,0
PO-2024-59568,P0030_S2,P0714,WH_DELHI_N,945,945,72.49,2024-08-07,2024-08-11,2024-08-10 17:00:00,1,1,1
PO-2024-59569,P0048_S4,P0620,WH_BLR_S,663,663,118.62,2024-08-08,2024-08-15,2024-08-19 00:00:00,0,1,0
PO-2024-59570,P0127_S2,P0918,WH_RIYADH_GCC,1262,1262,434.23,2024-08-09,2024-08-13,2024-08-12 15:00:00,1,1,1
PO-2024-59571,P0059_S1,P0161,WH_RIYADH_GCC,688,688,286.46,2024-08-10,2024-08-14,2024-08-29 00:00:00,0,1,0
PO-2024-59572,P0098_S2,P0801,WH_KOLKATA_E,1320,1320,589.9,2024-08-11,2024-08-16,2024-08-17 00:00:00,0,1,0
PO-2024-59573,P0044_S4,P0662,WH_RIYADH_GCC,1134,1134,733.15,2024-08-12,2024-08-18,2024-08-20 00:00:00,0,1,0
PO-2024-59574,P0116_S2,P0834,WH_BLR_S,566,566,638.97,2024-08-13,2024-08-17,2024-08-16 08:00:00,1,1,1
PO-2024-59575,P0053_S1,P0300,WH_DELHI_N,336,336,403.88,2024-08-14,2024-08-20,2024-08-19 15:00:00,1,1,1
PO-2024-59576,P0119_S3,P0809,WH_RIYADH_GCC,1028,1028,278.92,2024-08-15,2024-08-20,2024-08-31 00:00:00,0,1,0
PO-2024-59577,P0045_S2,P0583,WH_KOLKATA_E,1646,1646,409.12,2024-08-16,2024-08-21,2024-08-20 09:00:00,1,1,1
PO-2024-59578,P0023_S2,P0783,WH_BLR_S,289,289,548.34,2024-08-17,2024-08-21,2024-08-20 01:00:00,1,1,1
PO-2024-59579,P0104_S2,P0353,WH_MUMBAI_W,225,225,809.34,2024-08-18,2024-08-22,2024-08-21 05:00:00,1,1,1
PO-2024-59580,P0116_S1,P0568,WH_NAGPUR_C,1043,1043,756.46,2024-08-19,2024-08-23,2024-08-22 05:00:00,1,1,1
PO-2024-59581,P0081_S3,P0809,WH_NAGPUR_C,828,828,278.92,2024-08-20,2024-08-25,2024-08-24 20:00:00,1,1,1
PO-2024-59582,P0013_S5,P0866,WH_MUMBAI_W,1340,1340,559.34,2024-08-21,2024-08-26,2024-08-30 00:00:00,0,1,0
PO-2024-59583,P0144_S1,P0867,WH_DUBAI_GCC,285,285,780.08,2024-08-22,2024-08-28,2024-09-07 00:00:00,0,1,0
PO-2024-59584,P0061_S3,P0294,WH_RIYADH_GCC,1686,1686,37.9,2024-08-23,2024-08-28,2024-08-30 00:00:00,0,1,0
PO-2024-59585,P0032_S4,P0408,WH_DOHA_GCC,1849,1849,169.65,2024-08-24,2024-08-29,2024-09-01 00:00:00,0,1,0
PO-2024-59586,P0015_S1,P0076,WH_NAGPUR_C,523,523,231.26,2024-08-25,2024-08-29,2024-09-05 00:00:00,0,1,0
PO-2024-59587,P0026_S1,P0345,WH_DUBAI_GCC,823,823,703.59,2024-08-26,2024-08-30,2024-08-29 04:00:00,1,1,1
PO-2024-59588,P0005_S3,P0633,WH_NAGPUR_C,1361,1361,487.77,2024-08-27,2024-08-31,2024-08-30 02:00:00,1,1,1
PO-2024-59589,P0023_S1,P0634,WH_MUMBAI_W,1510,1510,735.1,2024-08-28,2024-09-01,2024-08-31 10:00:00,1,1,1
PO-2024-59590,P0004_S5,P0213,WH_RIYADH_GCC,1819,1819,430.58,2024-08-29,2024-09-04,2024-09-06 00:00:00,0,1,0
PO-2024-59591,P0124_S3,P0517,WH_RIYADH_GCC,618,618,297.99,2024-08-30,2024-09-03,2024-09-02 08:00:00,1,1,1
PO-2024-59592,P0046_S2,P0364,WH_DUBAI_GCC,590,495,836.32,2024-08-31,2024-09-05,2024-09-11 00:00:00,0,0,0
PO-2024-59593,P0065_S2,P0852,WH_MUMBAI_W,1284,1284,661.3,2024-09-01,2024-09-06,2024-09-05 10:00:00,1,1,1
PO-2024-59594,P0040_S3,P0103,WH_DUBAI_GCC,1513,1513,129.82,2024-09-02,2024-09-08,2024-09-07 22:00:00,1,1,1
PO-2024-59595,P0097_S1,P0596,WH_RIYADH_GCC,1537,1537,238.49,2024-09-03,2024-09-07,2024-09-11 00:00:00,0,1,0
PO-2024-59596,P0116_S4,P0076,WH_DOHA_GCC,925,925,231.26,2024-09-04,2024-09-08,2024-09-11 00:00:00,0,1,0
PO-2024-59597,P0107_S2,P0719,WH_RIYADH_GCC,777,777,234.29,2024-09-05,2024-09-09,2024-09-08 08:00:00,1,1,1
PO-2024-59598,P0107_S2,P0994,WH_BLR_S,1934,1934,335.81,2024-09-06,2024-09-10,2024-09-16 00:00:00,0,1,0
PO-2024-59599,P0015_S3,P0218,WH_DOHA_GCC,1433,1433,821.34,2024-09-07,2024-09-11,2024-09-10 14:00:00,1,1,1
PO-2024-59600,P0034_S3,P0759,WH_DUBAI_GCC,881,881,550.88,2024-09-08,2024-09-13,2024-09-12 06:00:00,1,1,1
PO-2024-59601,P0034_S4,P0709,WH_BLR_S,1604,1392,483.23,2024-06-01,2024-06-06,2024-06-09 00:00:00,0,0,0
PO-2024-59602,P0078_S3,P0553,WH_MUMBAI_W,1180,1180,267.92,2024-06-02,2024-06-06,2024-06-05 02:00:00,1,1,1
PO-2024-59603,P0060_S1,P0342,WH_DELHI_N,1546,1546,141.26,2024-06-03,2024-06-08,2024-06-09 00:00:00,0,1,0
PO-2024-59604,P0025_S1,P0824,WH_NAGPUR_C,272,272,825.18,2024-06-04,2024-06-08,2024-06-07 07:00:00,1,1,1
PO-2024-59605,P0045_S5,P0404,WH_BLR_S,1650,1650,626.93,2024-06-05,2024-06-10,2024-06-14 00:00:00,0,1,0
PO-2024-59606,P0080_S2,P0893,WH_NAGPUR_C,868,868,569.66,2024-06-06,2024-06-11,2024-06-14 00:00:00,0,1,0
PO-2024-59607,P0137_S2,P0011,WH_KOLKATA_E,424,424,426.56,2024-06-07,2024-06-12,2024-06-11 13:00:00,1,1,1
PO-2024-59608,P0139_S5,P0763,WH_MUMBAI_W,130,130,824.87,2024-06-08,2024-06-12,2024-06-13 00:00:00,0,1,0
PO-2024-59609,P0072_S2,P0432,WH_DELHI_N,998,998,763.81,2024-06-09,2024-06-13,2024-06-12 20:00:00,1,1,1
PO-2024-59610,P0006_S2,P0884,WH_KOLKATA_E,1651,1651,284.34,2024-06-10,2024-06-14,2024-06-13 05:00:00,1,1,1
PO-2024-59611,P0099_S2,P0294,WH_KOLKATA_E,1553,1553,37.9,2024-06-11,2024-06-16,2024-06-15 12:00:00,1,1,1
PO-2024-59612,P0125_S1,P0918,WH_RIYADH_GCC,152,152,434.23,2024-06-12,2024-06-16,2024-06-15 04:00:00,1,1,1
PO-2024-59613,P0008_S2,P0231,WH_KOLKATA_E,1273,1273,595.02,2024-06-13,2024-06-18,2024-06-17 11:00:00,1,1,1
PO-2024-59614,P0063_S2,P0554,WH_MUMBAI_W,1322,1322,731.47,2024-06-14,2024-06-19,2024-06-18 03:00:00,1,1,1
PO-2024-59615,P0045_S4,P0202,WH_BLR_S,1640,1640,288.43,2024-06-15,2024-06-20,2024-06-19 17:00:00,1,1,1
PO-2024-59616,P0045_S4,P0345,WH_MUMBAI_W,483,483,703.59,2024-06-16,2024-06-21,2024-06-20 09:00:00,1,1,1
PO-2024-59617,P0050_S1,P0103,WH_BLR_S,481,481,129.82,2024-06-17,2024-06-22,2024-06-21 21:00:00,1,1,1
PO-2024-59618,P0029_S4,P0276,WH_KOLKATA_E,1947,1947,659.06,2024-06-18,2024-06-23,2024-06-22 11:00:00,1,1,1
PO-2024-59619,P0124_S3,P0755,WH_KOLKATA_E,1412,1412,607.65,2024-06-19,2024-06-23,2024-06-22 13:00:00,1,1,1
PO-2024-59620,P0097_S1,P0041,WH_DOHA_GCC,1386,1386,245.09,2024-06-20,2024-06-24,2024-06-23 11:00:00,1,1,1
PO-2024-59621,P0138_S4,P0161,WH_DELHI_N,1184,1184,286.46,2024-06-21,2024-06-26,2024-07-02 00:00:00,0,1,0
PO-2024-59622,P0052_S2,P0641,WH_BLR_S,1754,1754,529.5,2024-06-22,2024-06-28,2024-06-27 17:00:00,1,1,1
PO-2024-59623,P0040_S2,P0709,WH_KOLKATA_E,724,724,483.23,2024-06-23,2024-06-29,2024-07-02 00:00:00,0,1,0
PO-2024-59624,P0128_S5,P0981,WH_RIYADH_GCC,1102,1014,63.32,2024-06-24,2024-06-29,2024-06-30 00:00:00,0,0,0
PO-2024-59625,P0139_S1,P0517,WH_DOHA_GCC,1268,1268,297.99,2024-06-25,2024-06-29,2024-06-28 10:00:00,1,1,1
PO-2024-59626,P0087_S2,P0748,WH_NAGPUR_C,883,883,180.2,2024-06-26,2024-06-30,2024-06-29 20:00:00,1,1,1
PO-2024-59627,P0081_S4,P0926,WH_DOHA_GCC,1572,1572,543.01,2024-06-27,2024-07-02,2024-07-04 00:00:00,0,1,0
PO-2024-59628,P0081_S2,P0188,WH_DELHI_N,1425,1425,800.88,2024-06-28,2024-07-03,2024-07-05 00:00:00,0,1,0
PO-2024-59629,P0142_S3,P0458,WH_MUMBAI_W,704,704,815.8,2024-06-29,2024-07-05,2024-07-07 00:00:00,0,1,0
PO-2024-59630,P0120_S2,P0371,WH_DELHI_N,1050,1050,171.39,2024-06-30,2024-07-05,2024-07-04 23:00:00,1,1,1
PO-2024-59631,P0023_S4,P0030,WH_NAGPUR_C,1606,1606,388.13,2024-07-01,2024-07-05,2024-07-13 00:00:00,0,1,0
PO-2024-59632,P0050_S4,P0598,WH_DOHA_GCC,1710,1710,217.41,2024-07-02,2024-07-07,2024-07-08 00:00:00,0,1,0
PO-2024-59633,P0053_S2,P0627,WH_BLR_S,1766,1766,844.2,2024-07-03,2024-07-09,2024-07-11 00:00:00,0,1,0
PO-2024-59634,P0092_S4,P0568,WH_MUMBAI_W,894,894,756.46,2024-07-04,2024-07-09,2024-07-08 12:00:00,1,1,1
PO-2024-59635,P0040_S2,P0332,WH_MUMBAI_W,71,71,636.3,2024-07-05,2024-07-11,2024-07-13 00:00:00,0,1,0
PO-2024-59636,P0103_S5,P0852,WH_BLR_S,1767,1767,661.3,2024-07-06,2024-07-10,2024-07-09 05:00:00,1,1,1
PO-2024-59637,P0016_S2,P0465,WH_DUBAI_GCC,1897,1897,593.01,2024-07-07,2024-07-12,2024-07-11 14:00:00,1,1,1
PO-2024-59638,P0017_S3,P0152,WH_DUBAI_GCC,1360,1360,249.02,2024-07-08,2024-07-12,2024-07-19 00:00:00,0,1,0
PO-2024-59639,P0045_S4,P0143,WH_DELHI_N,1918,1918,633.05,2024-07-09,2024-07-14,2024-07-15 00:00:00,0,1,0
PO-2024-59640,P0101_S5,P0754,WH_KOLKATA_E,1735,1735,719.67,2024-07-10,2024-07-15,2024-07-14 20:00:00,1,1,1
PO-2024-59641,P0057_S5,P0430,WH_DUBAI_GCC,1721,1721,555.71,2024-07-11,2024-07-16,2024-07-20 00:00:00,0,1,0
PO-2024-59642,P0090_S2,P0195,WH_DELHI_N,877,877,576.86,2024-07-12,2024-07-16,2024-07-18 00:00:00,0,1,0
PO-2024-59643,P0102_S1,P0030,WH_DUBAI_GCC,140,140,388.13,2024-07-13,2024-07-18,2024-07-20 00:00:00,0,1,0
PO-2024-59644,P0106_S4,P0988,WH_NAGPUR_C,1930,1930,817.98,2024-07-14,2024-07-19,2024-07-18 01:00:00,1,1,1
PO-2024-59645,P0036_S4,P0193,WH_RIYADH_GCC,1366,1366,358.16,2024-07-15,2024-07-19,2024-07-24 00:00:00,0,1,0
PO-2024-59646,P0078_S1,P0834,WH_KOLKATA_E,1603,1603,638.97,2024-07-16,2024-07-20,2024-07-20 00:00:00,1,1,1
PO-2024-59647,P0015_S2,P0672,WH_DELHI_N,1105,1105,248.86,2024-07-17,2024-07-21,2024-07-24 00:00:00,0,1,0
PO-2024-59648,P0089_S1,P0364,WH_RIYADH_GCC,964,964,836.32,2024-07-18,2024-07-23,2024-07-22 10:00:00,1,1,1
PO-2024-59649,P0102_S1,P0673,WH_RIYADH_GCC,1707,1707,497.14,2024-07-19,2024-07-24,2024-07-29 00:00:00,0,1,0
PO-2024-59650,P0115_S4,P0907,WH_DOHA_GCC,439,439,154.06,2024-07-20,2024-07-25,2024-07-24 02:00:00,1,1,1
PO-2024-59651,P0117_S4,P0337,WH_DUBAI_GCC,1334,1334,332.13,2024-07-21,2024-07-25,2024-07-24 18:00:00,1,1,1
PO-2024-59652,P0054_S3,P0470,WH_DOHA_GCC,1227,1227,715.5,2024-07-22,2024-07-27,2024-08-02 00:00:00,0,1,0
PO-2024-59653,P0090_S4,P0064,WH_BLR_S,1604,1604,251.65,2024-07-23,2024-07-27,2024-07-26 09:00:00,1,1,1
PO-2024-59654,P0092_S3,P0693,WH_NAGPUR_C,557,557,408.36,2024-07-24,2024-07-29,2024-07-28 06:00:00,1,1,1
PO-2024-59655,P0039_S5,P0487,WH_NAGPUR_C,1592,1592,44.2,2024-07-25,2024-07-29,2024-07-30 00:00:00,0,1,0
PO-2024-59656,P0016_S2,P0708,WH_NAGPUR_C,654,654,208.63,2024-07-26,2024-07-31,2024-07-30 22:00:00,1,1,1
PO-2024-59657,P0008_S1,P0637,WH_KOLKATA_E,1079,1079,369.81,2024-07-27,2024-08-01,2024-07-31 08:00:00,1,1,1
PO-2024-59658,P0078_S4,P0154,WH_MUMBAI_W,1910,1910,375.75,2024-07-28,2024-08-01,2024-07-31 23:00:00,1,1,1
PO-2024-59659,P0036_S4,P0070,WH_KOLKATA_E,1962,1962,531.07,2024-07-29,2024-08-02,2024-08-12 00:00:00,0,1,0
PO-2024-59660,P0134_S1,P0193,WH_DELHI_N,764,764,358.16,2024-07-30,2024-08-04,2024-08-07 00:00:00,0,1,0
PO-2024-59661,P0043_S1,P0076,WH_RIYADH_GCC,160,160,231.26,2024-07-31,2024-08-03,2024-08-02 17:00:00,1,1,1
PO-2024-59662,P0127_S2,P0716,WH_RIYADH_GCC,1826,1826,371.17,2024-08-01,2024-08-05,2024-08-04 05:00:00,1,1,1
PO-2024-59663,P0057_S5,P0918,WH_DOHA_GCC,821,821,434.23,2024-08-02,2024-08-07,2024-08-06 19:00:00,1,1,1
PO-2024-59664,P0046_S2,P0637,WH_MUMBAI_W,944,944,369.81,2024-08-03,2024-08-08,2024-08-14 00:00:00,0,1,0
PO-2024-59665,P0140_S2,P0709,WH_DELHI_N,111,111,483.23,2024-08-04,2024-08-08,2024-08-09 00:00:00,0,1,0
PO-2024-59666,P0099_S4,P0754,WH_MUMBAI_W,1298,1298,719.67,2024-08-05,2024-08-10,2024-08-09 22:00:00,1,1,1
PO-2024-59667,P0040_S5,P0595,WH_RIYADH_GCC,1994,1994,237.8,2024-08-06,2024-08-12,2024-08-11 15:00:00,1,1,1
PO-2024-59668,P0115_S4,P0801,WH_DUBAI_GCC,1422,1336,589.9,2024-08-07,2024-08-12,2024-08-13 00:00:00,0,0,0
PO-2024-59669,P0044_S3,P0368,WH_KOLKATA_E,1307,1307,818.79,2024-08-08,2024-08-14,2024-08-18 00:00:00,0,1,0
PO-2024-59670,P0096_S4,P0266,WH_NAGPUR_C,1778,1778,210.02,2024-08-09,2024-08-14,2024-08-29 00:00:00,0,1,0
PO-2024-59671,P0022_S1,P0584,WH_RIYADH_GCC,70,66,480.06,2024-08-10,2024-08-16,2024-08-20 00:00:00,0,0,0
PO-2024-59672,P0068_S1,P0470,WH_BLR_S,64,64,715.5,2024-08-11,2024-08-17,2024-08-24 00:00:00,0,1,0
PO-2024-59673,P0096_S2,P0337,WH_NAGPUR_C,699,650,332.13,2024-08-12,2024-08-17,2024-08-18 00:00:00,0,0,0
PO-2024-59674,P0088_S1,P0125,WH_RIYADH_GCC,799,754,192.53,2024-08-13,2024-08-17,2024-08-20 00:00:00,0,0,0
PO-2024-59675,P0045_S4,P0342,WH_KOLKATA_E,578,578,141.26,2024-08-14,2024-08-19,2024-08-18 20:00:00,1,1,1
PO-2024-59676,P0029_S2,P0027,WH_MUMBAI_W,1418,1418,518.27,2024-08-15,2024-08-20,2024-08-24 00:00:00,0,1,0
PO-2024-59677,P0096_S2,P0083,WH_DUBAI_GCC,50,50,543.88,2024-08-16,2024-08-21,2024-08-30 00:00:00,0,1,0
PO-2024-59678,P0057_S4,P0627,WH_DUBAI_GCC,591,591,844.2,2024-08-17,2024-08-22,2024-08-21 18:00:00,1,1,1
PO-2024-59679,P0047_S2,P0030,WH_NAGPUR_C,1284,1284,388.13,2024-08-18,2024-08-22,2024-08-21 16:00:00,1,1,1
PO-2024-59680,P0008_S2,P0021,WH_KOLKATA_E,1330,1330,247.27,2024-08-19,2024-08-24,2024-08-23 03:00:00,1,1,1
PO-2024-59681,P0037_S2,P0276,WH_DUBAI_GCC,546,546,659.06,2024-08-20,2024-08-25,2024-08-24 12:00:00,1,1,1
PO-2024-59682,P0088_S3,P0952,WH_DUBAI_GCC,1769,1769,498.09,2024-08-21,2024-08-25,2024-08-27 00:00:00,0,1,0
PO-2024-59683,P0061_S3,P0131,WH_DELHI_N,695,695,77.4,2024-08-22,2024-08-27,2024-08-26 23:00:00,1,1,1
PO-2024-59684,P0019_S3,P0893,WH_BLR_S,1116,1116,569.66,2024-08-23,2024-08-29,2024-08-28 07:00:00,1,1,1
PO-2024-59685,P0129_S1,P0193,WH_NAGPUR_C,1776,1776,358.16,2024-08-24,2024-08-30,2024-09-02 00:00:00,0,1,0
PO-2024-59686,P0125_S1,P0521,WH_MUMBAI_W,1896,1896,579.83,2024-08-25,2024-08-29,2024-09-07 00:00:00,0,1,0
PO-2024-59687,P0020_S5,P0335,WH_DUBAI_GCC,1041,1041,842.17,2024-08-26,2024-08-31,2024-08-30 09:00:00,1,1,1
PO-2024-59688,P0074_S2,P0150,WH_DELHI_N,996,996,224.53,2024-08-27,2024-09-01,2024-09-05 00:00:00,0,1,0
PO-2024-59689,P0118_S2,P0975,WH_KOLKATA_E,149,149,41.98,2024-08-28,2024-09-03,2024-09-04 00:00:00,0,1,0
PO-2024-59690,P0132_S2,P0266,WH_DUBAI_GCC,1310,1310,210.02,2024-08-29,2024-09-03,2024-09-06 00:00:00,0,1,0
PO-2024-59691,P0001_S2,P0992,WH_DOHA_GCC,1963,1963,511.71,2024-08-30,2024-09-06,2024-09-05 23:00:00,1,1,1
PO-2024-59692,P0115_S2,P0840,WH_BLR_S,1363,1363,327.25,2024-08-31,2024-09-05,2024-09-06 00:00:00,0,1,0
PO-2024-59693,P0034_S4,P0408,WH_MUMBAI_W,112,112,169.65,2024-09-01,2024-09-06,2024-09-12 00:00:00,0,1,0
PO-2024-59694,P0084_S2,P0907,WH_KOLKATA_E,1206,1206,154.06,2024-09-02,2024-09-06,2024-09-05 03:00:00,1,1,1
PO-2024-59695,P0016_S2,P0119,WH_KOLKATA_E,594,594,230.2,2024-09-03,2024-09-08,2024-09-07 13:00:00,1,1,1
PO-2024-59696,P0042_S2,P0568,WH_NAGPUR_C,219,219,756.46,2024-09-04,2024-09-09,2024-09-08 07:00:00,1,1,1
PO-2024-59697,P0063_S3,P0952,WH_DUBAI_GCC,1784,1784,498.09,2024-09-05,2024-09-10,2024-09-12 00:00:00,0,1,0
PO-2024-59698,P0014_S2,P0994,WH_NAGPUR_C,1279,1279,335.81,2024-09-06,2024-09-10,2024-09-09 19:00:00,1,1,1
PO-2024-59699,P0120_S2,P0432,WH_MUMBAI_W,1292,1292,763.81,2024-09-07,2024-09-12,2024-09-11 05:00:00,1,1,1
PO-2024-59700,P0079_S3,P0135,WH_DOHA_GCC,520,471,609.85,2024-09-08,2024-09-14,2024-09-26 00:00:00,0,0,0
PO-2024-59701,P0024_S2,P0992,WH_DUBAI_GCC,1277,1277,511.71,2024-06-01,2024-06-06,2024-06-05 16:00:00,1,1,1
PO-2024-59702,P0063_S1,P0297,WH_RIYADH_GCC,1565,1565,444.77,2024-06-02,2024-06-07,2024-06-06 16:00:00,1,1,1
PO-2024-59703,P0109_S1,P0080,WH_DUBAI_GCC,655,655,292.58,2024-06-03,2024-06-07,2024-06-19 00:00:00,0,1,0
PO-2024-59704,P0032_S1,P0651,WH_DOHA_GCC,1161,1161,234.69,2024-06-04,2024-06-09,2024-06-08 05:00:00,1,1,1
PO-2024-59705,P0069_S2,P0116,WH_RIYADH_GCC,952,952,176.31,2024-06-05,2024-06-09,2024-06-12 00:00:00,0,1,0
PO-2024-59706,P0083_S2,P0595,WH_KOLKATA_E,245,245,237.8,2024-06-06,2024-06-11,2024-06-10 13:00:00,1,1,1
PO-2024-59707,P0044_S4,P0371,WH_NAGPUR_C,1529,1529,171.39,2024-06-07,2024-06-13,2024-06-12 12:00:00,1,1,1
PO-2024-59708,P0119_S2,P0926,WH_BLR_S,656,656,543.01,2024-06-08,2024-06-13,2024-06-20 00:00:00,0,1,0
PO-2024-59709,P0089_S3,P0159,WH_DUBAI_GCC,588,588,396.66,2024-06-09,2024-06-14,2024-06-29 00:00:00,0,1,0
PO-2024-59710,P0139_S4,P0620,WH_BLR_S,1482,1482,118.62,2024-06-10,2024-06-14,2024-06-13 23:00:00,1,1,1
PO-2024-59711,P0122_S3,P0857,WH_DUBAI_GCC,1236,1236,517.4,2024-06-11,2024-06-16,2024-06-15 22:00:00,1,1,1
PO-2024-59712,P0020_S3,P0466,WH_KOLKATA_E,1107,1107,221.84,2024-06-12,2024-06-17,2024-06-23 00:00:00,0,1,0
PO-2024-59713,P0068_S2,P0521,WH_NAGPUR_C,1649,1649,579.83,2024-06-13,2024-06-19,2024-06-18 05:00:00,1,1,1
PO-2024-59714,P0131_S2,P0708,WH_MUMBAI_W,747,747,208.63,2024-06-14,2024-06-19,2024-06-20 00:00:00,0,1,0
PO-2024-59715,P0028_S1,P0297,WH_MUMBAI_W,438,438,444.77,2024-06-15,2024-06-19,2024-06-18 19:00:00,1,1,1
PO-2024-59716,P0025_S1,P0971,WH_MUMBAI_W,703,703,565.97,2024-06-16,2024-06-20,2024-06-26 00:00:00,0,1,0
PO-2024-59717,P0060_S1,P0470,WH_DUBAI_GCC,693,693,715.5,2024-06-17,2024-06-22,2024-06-21 10:00:00,1,1,1
PO-2024-59718,P0082_S3,P0076,WH_DUBAI_GCC,681,681,231.26,2024-06-18,2024-06-22,2024-06-23 00:00:00,0,1,0
PO-2024-59719,P0096_S5,P0220,WH_BLR_S,91,91,598.71,2024-06-19,2024-06-24,2024-06-28 00:00:00,0,1,0
PO-2024-59720,P0075_S1,P0755,WH_NAGPUR_C,1804,1804,607.65,2024-06-20,2024-06-24,2024-06-23 23:00:00,1,1,1
PO-2024-59721,P0089_S3,P0909,WH_DOHA_GCC,839,839,330.78,2024-06-21,2024-06-26,2024-06-28 00:00:00,0,1,0
